,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
525,"[[22325  3019]
 [21385  3271]]","(array([0.       , 0.1191209, 1.       ]), array([0.        , 0.13266548, 1.        ]), array([2, 1, 0]))",0.13266547696301104,0.020419670192573066,0.51192,0.5200317965023847,0.5067722902491824,16.857734262520843,0.211400504103923,0.3283081740806167,deeplearn,s-3-2-0,s-0-4-1
526,"[[121466  16347]
 [ 97623  14564]]","(array([0.        , 0.11861726, 1.        ]), array([0.        , 0.12981896, 1.        ]), array([2, 1, 0]))",0.12981896298145063,0.01692519678673345,0.54412,0.4711591342887645,0.5056008531320073,15.745589666988646,0.2035528099624034,0.30878044023050405,deeplearn,s-3-2-0,s-0-4-2
527,"[[286484  38671]
 [152315  22530]]","(array([0.        , 0.11893097, 1.        ]), array([0.        , 0.12885699, 1.        ]), array([2, 1, 0]))",0.12885698761760417,0.014442245874164808,0.618028,0.36813123968562605,0.5049630081173626,13.192907339581268,0.190894995043339,0.2684386237069551,deeplearn,s-3-2-0,s-0-4-3
528,"[[  4059   4754]
 [ 39304 201883]]","(array([0.        , 0.53943039, 1.        ]), array([0.        , 0.83703931, 1.        ]), array([2, 1, 0]))",0.8370393097472086,0.14495095349810017,0.823768,0.9769934716435101,0.6488044614094037,6.086852846772632,0.9016175997713387,0.9453797056385713,deeplearn,s-3-2-0,s-1-1-0
529,"[[  594   742]
 [ 7884 40780]]","(array([0.        , 0.55538922, 1.        ]), array([0.        , 0.83799112, 1.        ]), array([2, 1, 0]))",0.8379911228012494,0.12144967918304704,0.82748,0.9821299552044699,0.6413009506221816,5.958641569675856,0.904353225556073,0.9494672925048427,deeplearn,s-3-2-0,s-1-1-1
530,"[[  4116   4833]
 [ 39469 201582]]","(array([0.        , 0.54006034, 1.        ]), array([0.        , 0.83626287, 1.        ]), array([2, 1, 0]))",0.8362628655346794,0.1450411802120547,0.822792,0.9765860039241334,0.6481012617985165,6.120562945206851,0.9009935950440928,0.9448763535765543,deeplearn,s-3-2-0,s-1-1-2
531,"[[ 32989  37520]
 [ 72941 356550]]","(array([0.        , 0.53213065, 1.        ]), array([0.        , 0.83016873, 1.        ]), array([2, 1, 0]))",0.8301687346184204,0.2538486756921274,0.779078,0.9047884893546831,0.6490190423152378,7.6304355605076255,0.8658739304070979,0.8888103377703634,deeplearn,s-3-2-0,s-1-1-3
532,"[[  4099   4814]
 [ 39396 201691]]","(array([0.        , 0.54010995, 1.        ]), array([0.        , 0.83659011, 1.        ]), array([2, 1, 0]))",0.8365901106239656,0.14501386608001585,0.82316,0.9766882157817002,0.6482400794340517,6.107852614724121,0.9012270103129635,0.9450364396447593,deeplearn,s-3-2-0,s-1-2-0
533,"[[  637   748]
 [ 7859 40756]]","(array([0.       , 0.5400722, 1.       ]), array([0.        , 0.83834208, 1.        ]), array([2, 1, 0]))",0.8383420754911036,0.130336841521757,0.82786,0.9819776407093292,0.6491349366625193,5.945516930597481,0.9044929482129186,0.9494434634325891,deeplearn,s-3-2-0,s-1-2-1
534,"[[  4093   4728]
 [ 39318 201861]]","(array([0.        , 0.53599365, 1.        ]), array([0.        , 0.83697586, 1.        ]), array([2, 1, 0]))",0.836975856106875,0.146593928419661,0.823816,0.9771139799311677,0.6504911022967206,6.085194902347543,0.901632095192153,0.945453779033006,deeplearn,s-3-2-0,s-1-2-2
535,"[[ 32918  37593]
 [ 72763 356726]]","(array([0.        , 0.53315086, 1.        ]), array([0.        , 0.83058239, 1.        ]), array([2, 1, 0]))",0.8305823897701687,0.25355323822252035,0.779288,0.9046634831189976,0.648715766937672,7.623182534205913,0.8660416019266626,0.8888086048939463,deeplearn,s-3-2-0,s-1-2-3
536,"[[ 35126  32874]
 [ 32911 149089]]","(array([0.        , 0.48344118, 1.        ]), array([0.        , 0.81917033, 1.        ]), array([2, 1, 0]))",0.8191703296703297,0.3356719746156364,0.73686,0.8193368981606151,0.6678645765998706,9.088638764420478,0.8192536054489055,0.8193035790436246,deeplearn,s-3-2-0,s-1-3-0
537,"[[13892  9148]
 [ 3841 23119]]","(array([0.        , 0.39704861, 1.        ]), array([0.        , 0.85752967, 1.        ]), array([2, 1, 0]))",0.8575296735905045,0.47978045729564883,0.74022,0.716490532122602,0.7302405312396967,8.972629626215726,0.7806912387931181,0.740860614761453,deeplearn,s-3-2-0,s-1-3-1
538,"[[ 35009  33040]
 [ 32914 149037]]","(array([0.        , 0.48553248, 1.        ]), array([0.        , 0.81910514, 1.        ]), array([2, 1, 0]))",0.8191051436925326,0.33376636637289503,0.736184,0.8185383107146976,0.6667863298735701,9.111987508196131,0.8188216291054534,0.8186516145404769,deeplearn,s-3-2-0,s-1-3-2
539,"[[ 33018  37347]
 [ 72729 356906]]","(array([0.        , 0.53076103, 1.        ]), array([0.       , 0.8307191, 1.       ]), array([2, 1, 0]))",0.830719098769886,0.25542722668515977,0.779848,0.9052714881053536,0.6499790335034679,7.603840426022826,0.8663944613831005,0.8893093802746571,deeplearn,s-3-2-0,s-1-3-3
540,"[[ 34872  32839]
 [ 26415 155874]]","(array([0.        , 0.48498767, 1.        ]), array([0.        , 0.85509274, 1.        ]), array([2, 1, 0]))",0.8550927373566151,0.3823400456668485,0.762984,0.8259844313852251,0.6850525345893116,8.186347657936192,0.8402865752745268,0.831646465153056,deeplearn,s-3-2-0,s-1-4-0
541,"[[13783  9348]
 [ 3930 22939]]","(array([0.        , 0.40413298, 1.        ]), array([0.        , 0.85373479, 1.        ]), array([2, 1, 0]))",0.853734787301351,0.4686958352609634,0.73444,0.7104717068789296,0.724800902794249,9.17226695216803,0.7755426330380687,0.7351442471012773,deeplearn,s-3-2-0,s-1-4-1
542,"[[ 35117  32980]
 [ 33419 148484]]","(array([0.        , 0.48430915, 1.        ]), array([0.       , 0.8162812, 1.       ]), array([2, 1, 0]))",0.8162812048179524,0.3313071694030684,0.734404,0.8182559626151744,0.665986028786056,9.173466338275691,0.8172673908197498,0.81786024704795,deeplearn,s-3-2-0,s-1-4-2
543,"[[ 32925  37574]
 [ 73781 355720]]","(array([0.       , 0.5329721, 1.       ]), array([0.        , 0.82821693, 1.        ]), array([2, 1, 0]))",0.8282169308104056,0.250785713111257,0.77729,0.9044633276887011,0.6476224159576929,7.692190979058241,0.8646625222564551,0.8881112630743749,deeplearn,s-3-2-0,s-1-4-3
544,"[[ 95560  29769]
 [ 18257 106414]]","(array([0.        , 0.23752683, 1.        ]), array([0.        , 0.85355857, 1.        ]), array([2, 1, 0]))",0.8535585661460965,0.6185097923044232,0.807896,0.7814044337398941,0.808015868380519,6.63513231343152,0.8158893480644345,0.7948425686768658,deeplearn,s-3-2-0,s-2-1-0
545,"[[19288  5803]
 [ 3680 21229]]","(array([0.        , 0.23127815, 1.        ]), array([0.        , 0.85226223, 1.        ]), array([2, 1, 0]))",0.8522622345337026,0.6230414258390556,0.81034,0.7853284995560816,0.8104920434953795,6.550717132336508,0.8174274657784794,0.7978607455068889,deeplearn,s-3-2-0,s-2-1-1
546,"[[ 95343  29457]
 [ 18144 107056]]","(array([0.        , 0.23603365, 1.        ]), array([0.        , 0.85507987, 1.        ]), array([2, 1, 0]))",0.8550798722044728,0.6216879773957389,0.809596,0.7842183528308659,0.8095231091791595,6.576415395662579,0.8181175562543702,0.7974352404164159,deeplearn,s-3-2-0,s-2-1-2
