,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
42,"[[ 53830  71144]
 [    71 124955]]","(array([0.        , 0.56927041, 1.        ]), array([0.        , 0.99943212, 1.        ]), array([2, 1, 0]))",0.9994321181194311,0.5230047733841092,0.71514,0.6372036573363454,0.715080854937258,9.838943390092552,0.7782327753989879,0.687002293764611,rf,s-1-2-0,s-2-3-2
43,"[[108219 141590]
 [   112 250079]]","(array([0.        , 0.56679303, 1.        ]), array([0.        , 0.99955234, 1.        ]), array([2, 1, 0]))",0.9995523420107039,0.5252309723606869,0.716596,0.638495770663494,0.7163796560679396,9.788653815423555,0.7792322313277038,0.6882149326285303,rf,s-1-2-0,s-2-3-3
44,"[[ 54170  70792]
 [    69 124969]]","(array([0.        , 0.56650822, 1.        ]), array([0.        , 0.99944817, 1.        ]), array([2, 1, 0]))",0.9994481677570018,0.5251927599498203,0.716556,0.6383753658798228,0.7164699746292892,9.790035356884177,0.7791109074529534,0.688093145773179,rf,s-1-2-0,s-2-4-0
45,"[[11345 13630]
 [    3 25022]]","(array([0.        , 0.54574575, 1.        ]), array([0.        , 0.99988012, 1.        ]), array([2, 1, 0]))",0.9998801198801199,0.5420988900935574,0.72734,0.6473662423677947,0.7270671870671871,9.417560742095818,0.7859038585360492,0.6964755919012653,rf,s-1-2-0,s-2-4-1
46,"[[ 54341  70719]
 [    58 124882]]","(array([0.        , 0.56548057, 1.        ]), array([0.        , 0.99953578, 1.        ]), array([2, 1, 0]))",0.9995357771730431,0.5259857044047757,0.716892,0.638452768646377,0.71702760392316,9.77843009453304,0.7791951731603757,0.6881733939938985,rf,s-1-2-0,s-2-4-2
47,"[[107868 141774]
 [    98 250260]]","(array([0.        , 0.56790925, 1.        ]), array([0.        , 0.99960856, 1.        ]), array([2, 1, 0]))",0.9996085605413049,0.5245846153006057,0.716256,0.6383629991276267,0.7158496572504875,9.800397293649674,0.7791504252854956,0.6880968537702077,rf,s-1-2-0,s-2-4-3
48,"[[ 85692 106178]
 [   394  57736]]","(array([0.       , 0.5533851, 1.       ]), array([0.        , 0.99322209, 1.        ]), array([2, 1, 0]))",0.9932220884225013,0.39103997374892274,0.573712,0.3522334882926413,0.719918491962332,14.72380551045746,0.5200410729404983,0.404434942685903,rf,s-1-2-0,s-3-1-0
49,"[[18404 21234]
 [   50 10312]]","(array([0.        , 0.53569807, 1.        ]), array([0.        , 0.99517468, 1.        ]), array([2, 1, 0]))",0.9951746767033391,0.3859434372954165,0.57432,0.32688771952069995,0.7297383045961825,14.702805908822233,0.4921256084757087,0.3776016873434594,rf,s-1-2-0,s-3-1-1
50,"[[ 86235 105873]
 [   424  57468]]","(array([0.        , 0.55111187, 1.        ]), array([0.        , 0.99267602, 1.        ]), array([2, 1, 0]))",0.9926760174117322,0.39140048524011345,0.574812,0.35182838356566937,0.720782071420589,14.685811880914192,0.5195246640419828,0.40398956212671666,rf,s-1-2-0,s-3-1-2
51,"[[144334 188871]
 [    90 166705]]","(array([0.        , 0.56683123, 1.        ]), array([0.        , 0.99946042, 1.        ]), array([2, 1, 0]))",0.9994604154800804,0.45006700765167823,0.622078,0.4688308547258533,0.7163145927282606,13.053265494249912,0.6382628438408717,0.5245267915969993,rf,s-1-2-0,s-3-1-3
52,"[[ 85462 106194]
 [   415  57929]]","(array([0.        , 0.55408649, 1.        ]), array([0.        , 0.99288701, 1.        ]), array([2, 1, 0]))",0.9928870149458384,0.3908438608373591,0.573564,0.3529608890892806,0.7194002633271581,14.728917300538138,0.5207873527309669,0.40519084097611197,rf,s-1-2-0,s-3-2-0
53,"[[17692 21963]
 [   67 10278]]","(array([0.        , 0.55385197, 1.        ]), array([0.        , 0.99352344, 1.        ]), array([2, 1, 0]))",0.9935234412759787,0.37215940839073275,0.5594,0.3187866381315716,0.7198357340032648,15.218136110764835,0.48269384304701074,0.3688921749492136,rf,s-1-2-0,s-3-2-1
54,"[[ 86388 105379]
 [   802  57431]]","(array([0.        , 0.54951582, 1.        ]), array([0.        , 0.98622774, 1.        ]), array([2, 1, 0]))",0.9862277402847183,0.38734030480897724,0.575276,0.3527486026656839,0.7183559608044647,14.669784308662429,0.5196364508263097,0.4047440846938502,rf,s-1-2-0,s-3-2-2
55,"[[143407 189825]
 [    76 166692]]","(array([0.        , 0.56964817, 1.        ]), array([0.        , 0.99954428, 1.        ]), array([2, 1, 0]))",0.9995442770795356,0.44807722849823894,0.620198,0.467556946793561,0.714948052017465,13.11819991950424,0.6370983307375522,0.5232553759457973,rf,s-1-2-0,s-3-2-3
56,"[[ 60215  79346]
 [    55 110384]]","(array([0.        , 0.56853992, 1.        ]), array([0.        , 0.99950199, 1.        ]), array([2, 1, 0]))",0.9995019875225237,0.5003382606164773,0.682396,0.5817951826279449,0.7154810329555927,10.969907317559997,0.735479013489068,0.6348585567067229,rf,s-1-2-0,s-3-3-0
57,"[[11616 13984]
 [    4 24396]]","(array([0.     , 0.54625, 1.     ]), array([0.        , 0.99983607, 1.        ]), array([2, 1, 0]))",0.9998360655737705,0.5368080883165924,0.72024,0.6356435643564357,0.7267930327868852,9.66279171564949,0.7771901879579484,0.6855890287769784,rf,s-1-2-0,s-3-3-1
58,"[[ 60740  78848]
 [    49 110363]]","(array([0.        , 0.56486231, 1.        ]), array([0.        , 0.99955621, 1.        ]), array([2, 1, 0]))",0.9995562076585879,0.5031877214321632,0.684412,0.5832800418580315,0.717346949288789,10.900275551549774,0.7366790933940319,0.6362769470606141,rf,s-1-2-0,s-3-3-2
59,"[[144001 188901]
 [    77 167021]]","(array([0.        , 0.56743726, 1.        ]), array([0.        , 0.99953919, 1.        ]), array([2, 1, 0]))",0.9995391925696298,0.45004276133876353,0.622044,0.4692629283944235,0.7160509643751237,13.05443986062318,0.638679209208061,0.5249637600532064,rf,s-1-2-0,s-3-3-3
60,"[[ 60099  79231]
 [    46 110624]]","(array([0.        , 0.56865714, 1.        ]), array([0.        , 0.99958435, 1.        ]), array([2, 1, 0]))",0.9995843498689798,0.50076088908384,0.682892,0.5826762529298676,0.7154636024806035,10.952775716653305,0.7362049746277348,0.6357043524233126,rf,s-1-2-0,s-3-4-0
61,"[[10936 14642]
 [    9 24413]]","(array([0.        , 0.57244507, 1.        ]), array([0.        , 0.99963148, 1.        ]), array([2, 1, 0]))",0.9996314798132832,0.5164105770994568,0.70698,0.6250928178210217,0.7135932049156337,10.120786413348187,0.7691919907998174,0.6757287895395312,rf,s-1-2-0,s-3-4-1
62,"[[ 60533  79115]
 [    59 110293]]","(array([0.        , 0.56653157, 1.        ]), array([0.        , 0.99946535, 1.        ]), array([2, 1, 0]))",0.9994653472524286,0.501674627520334,0.683304,0.582303809765163,0.7164668910872592,10.938545369765391,0.7358753669602348,0.6353400523511954,rf,s-1-2-0,s-3-4-2
