,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
574,"[[66785 72863]
 [15059 95293]]","(array([0.        , 0.52176186, 1.        ]), array([0.        , 0.86353668, 1.        ]), array([2, 1, 0]))",0.86353668261563,0.3616578745888318,0.648312,0.5666940222174648,0.6708874121144144,12.147106237043573,0.684310684073707,0.6085307851070787,svm,s-0-2-0,s-3-4-2
575,"[[158698 174252]
 [ 46545 120505]]","(array([0.        , 0.52335786, 1.        ]), array([0.        , 0.72137085, 1.        ]), array([2, 1, 0]))",0.7213708470517809,0.18986293081949607,0.558406,0.40882828906523,0.5990064927555045,15.252395086237001,0.5218846834283586,0.4476152199203909,svm,s-0-2-0,s-3-4-3
576,"[[185576    421]
 [ 64003      0]]","(array([0.        , 0.00226348, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.024092630696718954,0.742304,0.0,0.4988682613160427,8.900505868384975,0.0,0.0,svm,s-3-4-0,s-0-1-0
577,"[[38386    85]
 [11529     0]]","(array([0.        , 0.00220946, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.022590352466245443,0.76772,0.0,0.49889527176314624,8.022668340325485,0.0,0.0,svm,s-3-4-0,s-0-1-1
578,"[[185795    423]
 [ 63782      0]]","(array([0.        , 0.00227153, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.024093846617969594,0.74318,0.0,0.4988642343919492,8.870249906659813,0.0,0.0,svm,s-3-4-0,s-0-1-2
579,"[[324417    738]
 [174845      0]]","(array([0.        , 0.00226969, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.028193261217911644,0.648834,0.0,0.49886515661761316,12.128845131701013,0.0,0.0,svm,s-3-4-0,s-0-1-3
580,"[[185501    393]
 [ 64106      0]]","(array([0.        , 0.00211411, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.02330153590780629,0.742004,0.0,0.4989429459799671,8.910867411748535,0.0,0.0,svm,s-3-4-0,s-0-2-0
581,"[[38473    82]
 [11445     0]]","(array([0.        , 0.00212683, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.022082380179969847,0.76946,0.0,0.49893658410063546,7.962570821422493,0.0,0.0,svm,s-3-4-0,s-0-2-1
582,"[[185506    403]
 [ 64091      0]]","(array([0.        , 0.00216773, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.023592890880022057,0.742024,0.0,0.49891613638930876,8.910176668204537,0.0,0.0,svm,s-3-4-0,s-0-2-2
583,"[[324417    738]
 [174845      0]]","(array([0.        , 0.00226969, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.028193261217911644,0.648834,0.0,0.49886515661761316,12.128845131701018,0.0,0.0,svm,s-3-4-0,s-0-2-3
584,"[[137561    295]
 [112144      0]]","(array([0.        , 0.00213991, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.03100077660470355,0.550244,0.0,0.4989300429433612,15.534022859794417,0.0,0.0,svm,s-3-4-0,s-0-3-0
585,"[[25350    41]
 [24609     0]]","(array([0.        , 0.00161475, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.028202794334264484,0.507,0.0,0.49919262730888897,17.027617418360858,0.0,0.0,svm,s-3-4-0,s-0-3-1
586,"[[137733    294]
 [111973      0]]","(array([0.        , 0.00213002, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.030905360151617076,0.550932,0.0,0.49893499098002564,15.510260178436322,0.0,0.0,svm,s-3-4-0,s-0-3-2
587,"[[324417    738]
 [174845      0]]","(array([0.        , 0.00226969, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.028193261217911644,0.648834,0.0,0.49886515661761316,12.128845131701013,0.0,0.0,svm,s-3-4-0,s-0-3-3
588,"[[137517    300]
 [112183      0]]","(array([0.       , 0.0021768, 1.       ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.031272563646283676,0.550068,0.0,0.4989116001654368,15.540101700431867,0.0,0.0,svm,s-3-4-0,s-0-4-0
589,"[[25284    60]
 [24656     0]]","(array([0.        , 0.00236742, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.03418810955033626,0.50568,0.0,0.4988162878787879,17.073208907049164,0.0,0.0,svm,s-3-4-0,s-0-4-1
590,"[[137484    329]
 [112187      0]]","(array([0.        , 0.00238729, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.03275216947290327,0.549936,0.0,0.49880635353703934,15.544660911669299,0.0,0.0,svm,s-3-4-0,s-0-4-2
591,"[[324417    738]
 [174845      0]]","(array([0.        , 0.00226969, 1.        ]), array([0., 0., 1.]), array([2, 1, 0]))",0.0,-0.028193261217911644,0.648834,0.0,0.49886515661761316,12.128845131701016,0.0,0.0,svm,s-3-4-0,s-0-4-3
