,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
849,"[[  458   878]
 [12023 36641]]","(array([0.        , 0.65718563, 1.        ]), array([0.        , 0.75293852, 1.        ]), array([2, 1, 0]))",0.7529385171790235,0.03567867318414505,0.74198,0.9765985234148031,0.5478764442182542,8.911709126345729,0.8503069050740865,0.9218325450337124,gbm,s-0-4-0,s-1-1-1
850,"[[  3154   5795]
 [ 59230 181821]]","(array([0.        , 0.64755839, 1.        ]), array([0.        , 0.75428436, 1.        ]), array([2, 1, 0]))",0.7542843630600993,0.045818441776205684,0.7399,0.9691124424356131,0.5533629883241049,8.983554274984701,0.8483088271315495,0.9168847672501171,gbm,s-0-4-0,s-1-1-2
851,"[[ 24606  45903]
 [109983 319508]]","(array([0.        , 0.65102327, 1.        ]), array([0.        , 0.74392246, 1.        ]), array([2, 1, 0]))",0.743922457047994,0.07289800052481422,0.688228,0.8743798079422896,0.5464495917116752,10.768296802035769,0.803892806912047,0.8447519611238753,gbm,s-0-4-0,s-1-1-3
852,"[[  3025   5888]
 [ 58983 182104]]","(array([0.       , 0.6606081, 1.       ]), array([0.        , 0.75534558, 1.        ]), array([2, 1, 0]))",0.7553455806410134,0.040674959810704125,0.740516,0.9686795182773735,0.5473687400568469,8.962278686175678,0.8488133886766773,0.9168877856714885,gbm,s-0-4-0,s-1-2-0
853,"[[  491   894]
 [11876 36739]]","(array([0.        , 0.64548736, 1.        ]), array([0.        , 0.75571326, 1.        ]), array([2, 1, 0]))",0.7557132572251363,0.04192538462447078,0.7446,0.9762442537134961,0.5551129463020988,8.82121778806224,0.851938595677581,0.9224090747036108,gbm,s-0-4-0,s-1-2-1
854,"[[  3093   5728]
 [ 59295 181884]]","(array([0.        , 0.64935948, 1.        ]), array([0.        , 0.75414526, 1.        ]), array([2, 1, 0]))",0.754145261403356,0.04467351875396641,0.739908,0.9694689039080656,0.5523928891757739,8.983277750481431,0.8483573582467916,0.9170988688287026,gbm,s-0-4-0,s-1-2-2
855,"[[ 24496  46015]
 [110121 319368]]","(array([0.        , 0.65259321, 1.        ]), array([0.        , 0.74359995, 1.        ]), array([2, 1, 0]))",0.7435999525016939,0.07140915516872338,0.687728,0.8740636537551009,0.5455033700475594,10.78556636934305,0.8035708894010608,0.8444327165060569,gbm,s-0-4-0,s-1-2-3
856,"[[ 24113  43887]
 [ 47228 134772]]","(array([0.        , 0.64539706, 1.        ]), array([0.        , 0.74050549, 1.        ]), array([2, 1, 0]))",0.7405054945054945,0.0937188915108127,0.63554,0.7543532651587661,0.5475542178409826,12.58814281261882,0.7473652397416951,0.7515424319344751,gbm,s-0-4-0,s-1-3-0
857,"[[ 8083 14957]
 [ 6941 20019]]","(array([0.        , 0.64917535, 1.        ]), array([0.        , 0.74254451, 1.        ]), array([2, 1, 0]))",0.7425445103857566,0.10151419851821783,0.56204,0.5723639066788655,0.5466845815817671,15.126841701490351,0.6464414879876,0.5998597660370122,gbm,s-0-4-0,s-1-3-1
858,"[[ 24127  43922]
 [ 47106 134845]]","(array([0.        , 0.64544666, 1.        ]), array([0.        , 0.74110612, 1.        ]), array([2, 1, 0]))",0.7411061219778952,0.09432606598152378,0.635888,0.7543058841956289,0.5478297292720965,12.57612343037703,0.7476477469934962,0.7516284493416527,gbm,s-0-4-0,s-1-3-2
859,"[[ 24661  45704]
 [110136 319499]]","(array([0.        , 0.64952746, 1.        ]), array([0.        , 0.74365217, 1.        ]), array([2, 1, 0]))",0.7436521698651181,0.07376061406308287,0.68832,0.8748531638568139,0.5470623529635403,10.765118916367657,0.8039348898769308,0.8450355921112838,gbm,s-0-4-0,s-1-3-3
860,"[[ 23588  44123]
 [ 47187 135102]]","(array([0.       , 0.6516371, 1.       ]), array([0.        , 0.74114181, 1.        ]), array([2, 1, 0]))",0.7411418132745257,0.08829101187922632,0.63476,0.7538122471753382,0.5447523542602488,12.615083813026825,0.7474233363023286,0.751243620640377,gbm,s-0-4-0,s-1-4-0
